issuerCik,issuerName,issuerTicker,ownerName,ownerCik,isDirector,isOfficer,officerTitle,isTenPctOwner,securityTitle,transactionDate,transactionCode,acqDisp,shares,pricePerShare,strikeOrExercisePrice,derivativeFlag,footnoteIds,footnotesText,companyFromIndex,cikFromIndex,filedDateFromIndex,accessionFolder,xmlUrl
0001464521,"Heartflow, Inc.",HTFL,HealthCor Partners LP,0001519456,0,0,,1,Series F-1 Preferred Stock,2025-08-11,C,D,452528,,,Y,"F6,F8,F9","Each share of Series F preferred stock and Series F-1 preferred stock automatically converted into approximately 0.3425 shares of Heartflow's common stock immediately prior to the closing of Heartflow's initial public offering. These shares are reported on Table II herein on an as-converted basis.; HCPCIV 1, LLC (""HCPCIV"") is a private investment limited liability company which is the direct beneficial owner of the securities reported herein.  The shares held by HCPCIV may be determined to be beneficially owned by HCP2LP, its managing member, and by HCPGP.  Each of HCP2LP and HCPGP hereby disclaims any beneficial ownership of shares held by HCPCOV except to the extent of any pecuniary interest therein.; HealthCor Partners Management, L.P. is the investment manager for each of HCP Fund, HCPH Fund, and HCPCIV and has voting and investment discretion with respect to such entities' securities reported herein.  HealthCor Partners Management, L.P. hereby disclaims any beneficial ownership of shares held by HCP Fund, HCPH Fund, and HCPCIV except to the extent of any pecuiary interest therein.","HCPCIV 1, LLC",2083103,2025082,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/form4.xml
0001464521,"Heartflow, Inc.",HTFL,"HealthCor Partners Fund II, L.P.",0001538581,0,0,,1,Series F-1 Preferred Stock,2025-08-11,C,D,452528,,,Y,"F6,F8,F9","Each share of Series F preferred stock and Series F-1 preferred stock automatically converted into approximately 0.3425 shares of Heartflow's common stock immediately prior to the closing of Heartflow's initial public offering. These shares are reported on Table II herein on an as-converted basis.; HCPCIV 1, LLC (""HCPCIV"") is a private investment limited liability company which is the direct beneficial owner of the securities reported herein.  The shares held by HCPCIV may be determined to be beneficially owned by HCP2LP, its managing member, and by HCPGP.  Each of HCP2LP and HCPGP hereby disclaims any beneficial ownership of shares held by HCPCOV except to the extent of any pecuniary interest therein.; HealthCor Partners Management, L.P. is the investment manager for each of HCP Fund, HCPH Fund, and HCPCIV and has voting and investment discretion with respect to such entities' securities reported herein.  HealthCor Partners Management, L.P. hereby disclaims any beneficial ownership of shares held by HCP Fund, HCPH Fund, and HCPCIV except to the extent of any pecuiary interest therein.","HCPCIV 1, LLC",2083103,2025082,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/form4.xml
0001464521,"Heartflow, Inc.",HTFL,"HealthCor Partners II, L.P.",0001643094,0,0,,1,Series F-1 Preferred Stock,2025-08-11,C,D,452528,,,Y,"F6,F8,F9","Each share of Series F preferred stock and Series F-1 preferred stock automatically converted into approximately 0.3425 shares of Heartflow's common stock immediately prior to the closing of Heartflow's initial public offering. These shares are reported on Table II herein on an as-converted basis.; HCPCIV 1, LLC (""HCPCIV"") is a private investment limited liability company which is the direct beneficial owner of the securities reported herein.  The shares held by HCPCIV may be determined to be beneficially owned by HCP2LP, its managing member, and by HCPGP.  Each of HCP2LP and HCPGP hereby disclaims any beneficial ownership of shares held by HCPCOV except to the extent of any pecuniary interest therein.; HealthCor Partners Management, L.P. is the investment manager for each of HCP Fund, HCPH Fund, and HCPCIV and has voting and investment discretion with respect to such entities' securities reported herein.  HealthCor Partners Management, L.P. hereby disclaims any beneficial ownership of shares held by HCP Fund, HCPH Fund, and HCPCIV except to the extent of any pecuiary interest therein.","HCPCIV 1, LLC",2083103,2025082,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/form4.xml
0001464521,"Heartflow, Inc.",HTFL,"HCPCIV 1, LLC",0002083103,0,0,,1,Series F-1 Preferred Stock,2025-08-11,C,D,452528,,,Y,"F6,F8,F9","Each share of Series F preferred stock and Series F-1 preferred stock automatically converted into approximately 0.3425 shares of Heartflow's common stock immediately prior to the closing of Heartflow's initial public offering. These shares are reported on Table II herein on an as-converted basis.; HCPCIV 1, LLC (""HCPCIV"") is a private investment limited liability company which is the direct beneficial owner of the securities reported herein.  The shares held by HCPCIV may be determined to be beneficially owned by HCP2LP, its managing member, and by HCPGP.  Each of HCP2LP and HCPGP hereby disclaims any beneficial ownership of shares held by HCPCOV except to the extent of any pecuniary interest therein.; HealthCor Partners Management, L.P. is the investment manager for each of HCP Fund, HCPH Fund, and HCPCIV and has voting and investment discretion with respect to such entities' securities reported herein.  HealthCor Partners Management, L.P. hereby disclaims any beneficial ownership of shares held by HCP Fund, HCPH Fund, and HCPCIV except to the extent of any pecuiary interest therein.","HCPCIV 1, LLC",2083103,2025082,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/form4.xml
0001464521,"Heartflow, Inc.",HTFL,HealthCor Partners Management LP,0001519462,0,0,,1,Convertible Promissory Note,2025-08-11,C,D,96068,,15.2,Y,"F7,F8,F9","Upon the closing of Heartflow's initial public offering, the convertible promissory notes automatically converted into shares of Heartflow's common stock at a conversion price of 80% of the price per share in Heartflow's initial public offering, subject to a valuation ceiling of $2.0 billion.  The shares of common stock that were issuable upon conversion of the convertible promissory note had no expiration date.  These shares are reported in Table II herein on an as-converted basis.; HCPCIV 1, LLC (""HCPCIV"") is a private investment limited liability company which is the direct beneficial owner of the securities reported herein.  The shares held by HCPCIV may be determined to be beneficially owned by HCP2LP, its managing member, and by HCPGP.  Each of HCP2LP and HCPGP hereby disclaims any beneficial ownership of shares held by HCPCOV except to the extent of any pecuniary interest therein.; HealthCor Partners Management, L.P. is the investment manager for each of HCP Fund, HCPH Fund, and HCPCIV and has voting and investment discretion with respect to such entities' securities reported herein.  HealthCor Partners Management, L.P. hereby disclaims any beneficial ownership of shares held by HCP Fund, HCPH Fund, and HCPCIV except to the extent of any pecuiary interest therein.","HCPCIV 1, LLC",2083103,2025082,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/form4.xml
0001464521,"Heartflow, Inc.",HTFL,"HealthCor Partners GP, LLC",0001519460,0,0,,1,Convertible Promissory Note,2025-08-11,C,D,96068,,15.2,Y,"F7,F8,F9","Upon the closing of Heartflow's initial public offering, the convertible promissory notes automatically converted into shares of Heartflow's common stock at a conversion price of 80% of the price per share in Heartflow's initial public offering, subject to a valuation ceiling of $2.0 billion.  The shares of common stock that were issuable upon conversion of the convertible promissory note had no expiration date.  These shares are reported in Table II herein on an as-converted basis.; HCPCIV 1, LLC (""HCPCIV"") is a private investment limited liability company which is the direct beneficial owner of the securities reported herein.  The shares held by HCPCIV may be determined to be beneficially owned by HCP2LP, its managing member, and by HCPGP.  Each of HCP2LP and HCPGP hereby disclaims any beneficial ownership of shares held by HCPCOV except to the extent of any pecuniary interest therein.; HealthCor Partners Management, L.P. is the investment manager for each of HCP Fund, HCPH Fund, and HCPCIV and has voting and investment discretion with respect to such entities' securities reported herein.  HealthCor Partners Management, L.P. hereby disclaims any beneficial ownership of shares held by HCP Fund, HCPH Fund, and HCPCIV except to the extent of any pecuiary interest therein.","HCPCIV 1, LLC",2083103,2025082,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/form4.xml
0001464521,"Heartflow, Inc.",HTFL,HealthCor Partners Fund LP,0001408660,0,0,,1,Convertible Promissory Note,2025-08-11,C,D,96068,,15.2,Y,"F7,F8,F9","Upon the closing of Heartflow's initial public offering, the convertible promissory notes automatically converted into shares of Heartflow's common stock at a conversion price of 80% of the price per share in Heartflow's initial public offering, subject to a valuation ceiling of $2.0 billion.  The shares of common stock that were issuable upon conversion of the convertible promissory note had no expiration date.  These shares are reported in Table II herein on an as-converted basis.; HCPCIV 1, LLC (""HCPCIV"") is a private investment limited liability company which is the direct beneficial owner of the securities reported herein.  The shares held by HCPCIV may be determined to be beneficially owned by HCP2LP, its managing member, and by HCPGP.  Each of HCP2LP and HCPGP hereby disclaims any beneficial ownership of shares held by HCPCOV except to the extent of any pecuniary interest therein.; HealthCor Partners Management, L.P. is the investment manager for each of HCP Fund, HCPH Fund, and HCPCIV and has voting and investment discretion with respect to such entities' securities reported herein.  HealthCor Partners Management, L.P. hereby disclaims any beneficial ownership of shares held by HCP Fund, HCPH Fund, and HCPCIV except to the extent of any pecuiary interest therein.","HCPCIV 1, LLC",2083103,2025082,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/form4.xml
0001464521,"Heartflow, Inc.",HTFL,HealthCor Partners LP,0001519456,0,0,,1,Convertible Promissory Note,2025-08-11,C,D,96068,,15.2,Y,"F7,F8,F9","Upon the closing of Heartflow's initial public offering, the convertible promissory notes automatically converted into shares of Heartflow's common stock at a conversion price of 80% of the price per share in Heartflow's initial public offering, subject to a valuation ceiling of $2.0 billion.  The shares of common stock that were issuable upon conversion of the convertible promissory note had no expiration date.  These shares are reported in Table II herein on an as-converted basis.; HCPCIV 1, LLC (""HCPCIV"") is a private investment limited liability company which is the direct beneficial owner of the securities reported herein.  The shares held by HCPCIV may be determined to be beneficially owned by HCP2LP, its managing member, and by HCPGP.  Each of HCP2LP and HCPGP hereby disclaims any beneficial ownership of shares held by HCPCOV except to the extent of any pecuniary interest therein.; HealthCor Partners Management, L.P. is the investment manager for each of HCP Fund, HCPH Fund, and HCPCIV and has voting and investment discretion with respect to such entities' securities reported herein.  HealthCor Partners Management, L.P. hereby disclaims any beneficial ownership of shares held by HCP Fund, HCPH Fund, and HCPCIV except to the extent of any pecuiary interest therein.","HCPCIV 1, LLC",2083103,2025082,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/form4.xml
0001464521,"Heartflow, Inc.",HTFL,"HealthCor Partners Fund II, L.P.",0001538581,0,0,,1,Convertible Promissory Note,2025-08-11,C,D,96068,,15.2,Y,"F7,F8,F9","Upon the closing of Heartflow's initial public offering, the convertible promissory notes automatically converted into shares of Heartflow's common stock at a conversion price of 80% of the price per share in Heartflow's initial public offering, subject to a valuation ceiling of $2.0 billion.  The shares of common stock that were issuable upon conversion of the convertible promissory note had no expiration date.  These shares are reported in Table II herein on an as-converted basis.; HCPCIV 1, LLC (""HCPCIV"") is a private investment limited liability company which is the direct beneficial owner of the securities reported herein.  The shares held by HCPCIV may be determined to be beneficially owned by HCP2LP, its managing member, and by HCPGP.  Each of HCP2LP and HCPGP hereby disclaims any beneficial ownership of shares held by HCPCOV except to the extent of any pecuniary interest therein.; HealthCor Partners Management, L.P. is the investment manager for each of HCP Fund, HCPH Fund, and HCPCIV and has voting and investment discretion with respect to such entities' securities reported herein.  HealthCor Partners Management, L.P. hereby disclaims any beneficial ownership of shares held by HCP Fund, HCPH Fund, and HCPCIV except to the extent of any pecuiary interest therein.","HCPCIV 1, LLC",2083103,2025082,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/form4.xml
0001464521,"Heartflow, Inc.",HTFL,"HealthCor Partners II, L.P.",0001643094,0,0,,1,Convertible Promissory Note,2025-08-11,C,D,96068,,15.2,Y,"F7,F8,F9","Upon the closing of Heartflow's initial public offering, the convertible promissory notes automatically converted into shares of Heartflow's common stock at a conversion price of 80% of the price per share in Heartflow's initial public offering, subject to a valuation ceiling of $2.0 billion.  The shares of common stock that were issuable upon conversion of the convertible promissory note had no expiration date.  These shares are reported in Table II herein on an as-converted basis.; HCPCIV 1, LLC (""HCPCIV"") is a private investment limited liability company which is the direct beneficial owner of the securities reported herein.  The shares held by HCPCIV may be determined to be beneficially owned by HCP2LP, its managing member, and by HCPGP.  Each of HCP2LP and HCPGP hereby disclaims any beneficial ownership of shares held by HCPCOV except to the extent of any pecuniary interest therein.; HealthCor Partners Management, L.P. is the investment manager for each of HCP Fund, HCPH Fund, and HCPCIV and has voting and investment discretion with respect to such entities' securities reported herein.  HealthCor Partners Management, L.P. hereby disclaims any beneficial ownership of shares held by HCP Fund, HCPH Fund, and HCPCIV except to the extent of any pecuiary interest therein.","HCPCIV 1, LLC",2083103,2025082,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/form4.xml
0001464521,"Heartflow, Inc.",HTFL,"HCPCIV 1, LLC",0002083103,0,0,,1,Convertible Promissory Note,2025-08-11,C,D,96068,,15.2,Y,"F7,F8,F9","Upon the closing of Heartflow's initial public offering, the convertible promissory notes automatically converted into shares of Heartflow's common stock at a conversion price of 80% of the price per share in Heartflow's initial public offering, subject to a valuation ceiling of $2.0 billion.  The shares of common stock that were issuable upon conversion of the convertible promissory note had no expiration date.  These shares are reported in Table II herein on an as-converted basis.; HCPCIV 1, LLC (""HCPCIV"") is a private investment limited liability company which is the direct beneficial owner of the securities reported herein.  The shares held by HCPCIV may be determined to be beneficially owned by HCP2LP, its managing member, and by HCPGP.  Each of HCP2LP and HCPGP hereby disclaims any beneficial ownership of shares held by HCPCOV except to the extent of any pecuniary interest therein.; HealthCor Partners Management, L.P. is the investment manager for each of HCP Fund, HCPH Fund, and HCPCIV and has voting and investment discretion with respect to such entities' securities reported herein.  HealthCor Partners Management, L.P. hereby disclaims any beneficial ownership of shares held by HCP Fund, HCPH Fund, and HCPCIV except to the extent of any pecuiary interest therein.","HCPCIV 1, LLC",2083103,2025082,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/,https://www.sec.gov/Archives/edgar/data/2083103/000106299325014851/form4.xml
0001630176,HEALTHY EXTRACTS INC.,HYEX,Swanson Donald William,0002082664,1,1,President,1,Common Stock,2025-07-19,P,A,13075920.0000,23536656.0000,,N,,,HEALTHY EXTRACTS INC.,1630176,2025082,https://www.sec.gov/Archives/edgar/data/1630176/000109690625001408/,https://www.sec.gov/Archives/edgar/data/1630176/000109690625001408/form4.xml
0001088034,"Usio, Inc.",USIO,HOCH LOUIS A,0001089351,1,1,"Chairman, President and CEO",1,Common Stock,2025-08-21,A,A,300000.0000,1.4700,,N,F4,Vests 08/21/2035 or change of control or per terms of employment agreement.,HOCH LOUIS A,1089351,2025082,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001391/,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001391/form4.xml
0001088034,"Usio, Inc.",USIO,HOCH LOUIS A,0001089351,1,1,"Chairman, President and CEO",1,Restriced Stock Units,2025-08-21,A,A,7000.0000,0.0000,0.0000,Y,F1,Restricted Stock Units vests on 08/21/2026 or upon terms of the reporting persons employment agreement.,HOCH LOUIS A,1089351,2025082,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001391/,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001391/form4.xml
0001088034,"Usio, Inc.",USIO,HOCH LOUIS A,0001089351,1,1,"Chairman, President and CEO",1,Restriced Stock Units,2025-08-22,A,A,7000.0000,0.0000,0.0000,Y,F3,Restricted Stock Units vests on 08/21/2027 or upon terms of the reporting persons employment agreement.,HOCH LOUIS A,1089351,2025082,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001391/,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001391/form4.xml
0001088034,"Usio, Inc.",USIO,HOCH LOUIS A,0001089351,1,1,"Chairman, President and CEO",1,Restriced Stock Units,2025-08-21,A,A,7000.0000,0.0000,0.0000,Y,F2,Restricted Stock Units vests on 08/21/2028 or upon terms of the reporting persons employment agreement.,HOCH LOUIS A,1089351,2025082,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001391/,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001391/form4.xml
0001088034,"Usio, Inc.",USIO,HOCH LOUIS A,0001089351,1,1,"Chairman, President and CEO",1,Common Stock,2025-08-21,A,A,300000.0000,1.4400,,N,F1,Vests 08/21/2035 or change of control or per terms of employment agreement.,HOCH LOUIS A,1089351,2025082,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001394/,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001394/form4.xml
0001088034,"Usio, Inc.",USIO,HOCH LOUIS A,0001089351,1,1,"Chairman, President and CEO",1,Restriced Stock Units,2025-08-21,A,A,7000.0000,0.0000,0.0000,Y,F4,Restricted Stock Units vests on 08/21/2026 or upon terms of the reporting persons employment agreement.,HOCH LOUIS A,1089351,2025082,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001394/,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001394/form4.xml
0001088034,"Usio, Inc.",USIO,HOCH LOUIS A,0001089351,1,1,"Chairman, President and CEO",1,Restriced Stock Units,2025-08-21,A,A,7000.0000,0.0000,0.0000,Y,F2,Restricted Stock Units vests on 08/21/2027 or upon terms of the reporting persons employment agreement.,HOCH LOUIS A,1089351,2025082,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001394/,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001394/form4.xml
0001088034,"Usio, Inc.",USIO,HOCH LOUIS A,0001089351,1,1,"Chairman, President and CEO",1,Restriced Stock Units,2025-08-21,A,A,7000.0000,0.0000,0.0000,Y,F3,Restricted Stock Units vests on 08/21/2028 or upon terms of the reporting persons employment agreement.,HOCH LOUIS A,1089351,2025082,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001394/,https://www.sec.gov/Archives/edgar/data/1089351/000109690625001394/form4.xml
0001502292,"Conifer Holdings, Inc.",CNFR,Hakala Gerald W,0001943122,false,false,,true,Series A Preferred Stock,2024-08-30,D,D,1000,6000,,N,F1,"The securities are held directly by Clarkston 91 West LLC (""C91"") and indirectly by Mr. Hakala as a shareholder of the parent company of C91. Mr. Hakala disclaims beneficial ownership in the securities held by C91 except to the extent of his pecuniary ownership therein.",Hakala Gerald W,1943122,2025082,https://www.sec.gov/Archives/edgar/data/1943122/000119312525186459/,https://www.sec.gov/Archives/edgar/data/1943122/000119312525186459/ownership.xml
0001502292,"Conifer Holdings, Inc.",CNFR,Hakala Gerald W,0001943122,false,false,,true,Common Stock,2024-12-12,P,A,100000,2.00,,N,F2,"The securities are held directly by Clarkston Ventures, LLC (""CV"") and indirectly by Mr. Hakala as a partner of CV. Mr. Hakala disclaims beneficial ownership in the securities held by CV except to the extent of his pecuniary ownership therein.",Hakala Gerald W,1943122,2025082,https://www.sec.gov/Archives/edgar/data/1943122/000119312525186459/,https://www.sec.gov/Archives/edgar/data/1943122/000119312525186459/ownership.xml
0001502292,"Conifer Holdings, Inc.",CNFR,Hakala Gerald W,0001943122,false,false,,true,Series B Preferred Stock,2025-02-27,P,A,1000,5000,,N,F1,"The securities are held directly by Clarkston 91 West LLC (""C91"") and indirectly by Mr. Hakala as a shareholder of the parent company of C91. Mr. Hakala disclaims beneficial ownership in the securities held by C91 except to the extent of his pecuniary ownership therein.",Hakala Gerald W,1943122,2025082,https://www.sec.gov/Archives/edgar/data/1943122/000119312525186459/,https://www.sec.gov/Archives/edgar/data/1943122/000119312525186459/ownership.xml
0001502292,"Conifer Holdings, Inc.",CNFR,Hakala Gerald W,0001943122,false,false,,true,Series B Preferred Stock,2025-03-03,P,A,500,5000,,N,F1,"The securities are held directly by Clarkston 91 West LLC (""C91"") and indirectly by Mr. Hakala as a shareholder of the parent company of C91. Mr. Hakala disclaims beneficial ownership in the securities held by C91 except to the extent of his pecuniary ownership therein.",Hakala Gerald W,1943122,2025082,https://www.sec.gov/Archives/edgar/data/1943122/000119312525186459/,https://www.sec.gov/Archives/edgar/data/1943122/000119312525186459/ownership.xml
0001502292,"Conifer Holdings, Inc.",CNFR,Hakala Gerald W,0001943122,false,false,,true,Warrant to Purchase Common Stock,2025-02-27,P,A,4000000,0,1.50,Y,F1,"The securities are held directly by Clarkston 91 West LLC (""C91"") and indirectly by Mr. Hakala as a shareholder of the parent company of C91. Mr. Hakala disclaims beneficial ownership in the securities held by C91 except to the extent of his pecuniary ownership therein.",Hakala Gerald W,1943122,2025082,https://www.sec.gov/Archives/edgar/data/1943122/000119312525186459/,https://www.sec.gov/Archives/edgar/data/1943122/000119312525186459/ownership.xml
0001502292,"Conifer Holdings, Inc.",CNFR,Hakala Jeffrey Anthony,0001735480,true,false,,true,Series A Preferred Stock,2024-08-30,D,D,1000,6000,,N,F1,"The securities are held directly by Clarkston 91 West LLC (""C91"") and indirectly by Mr. Hakala as a shareholder of the parent company of C91. Mr. Hakala disclaims beneficial ownership in the securities held by C91 except to the extent of his pecuniary ownership therein.",Hakala Jeffrey Anthony,1735480,2025082,https://www.sec.gov/Archives/edgar/data/1735480/000095017025111004/,https://www.sec.gov/Archives/edgar/data/1735480/000095017025111004/ownership.xml
0001502292,"Conifer Holdings, Inc.",CNFR,Hakala Jeffrey Anthony,0001735480,true,false,,true,Common Stock,2024-12-12,P,A,100000,2.00,,N,F2,"The securities are held directly by Clarkston Ventures, LLC (""CV"") and indirectly by Mr. Hakala as a partner of CV. Mr. Hakala disclaims beneficial ownership in the securities held by CV except to the extent of his pecuniary ownership therein.",Hakala Jeffrey Anthony,1735480,2025082,https://www.sec.gov/Archives/edgar/data/1735480/000095017025111004/,https://www.sec.gov/Archives/edgar/data/1735480/000095017025111004/ownership.xml
0001502292,"Conifer Holdings, Inc.",CNFR,Hakala Jeffrey Anthony,0001735480,true,false,,true,Series B Preferred Stock,2025-02-27,P,A,1000,5000,,N,F1,"The securities are held directly by Clarkston 91 West LLC (""C91"") and indirectly by Mr. Hakala as a shareholder of the parent company of C91. Mr. Hakala disclaims beneficial ownership in the securities held by C91 except to the extent of his pecuniary ownership therein.",Hakala Jeffrey Anthony,1735480,2025082,https://www.sec.gov/Archives/edgar/data/1735480/000095017025111004/,https://www.sec.gov/Archives/edgar/data/1735480/000095017025111004/ownership.xml
0001502292,"Conifer Holdings, Inc.",CNFR,Hakala Jeffrey Anthony,0001735480,true,false,,true,Series B Preferred Stock,2025-03-03,P,A,500,5000,,N,F1,"The securities are held directly by Clarkston 91 West LLC (""C91"") and indirectly by Mr. Hakala as a shareholder of the parent company of C91. Mr. Hakala disclaims beneficial ownership in the securities held by C91 except to the extent of his pecuniary ownership therein.",Hakala Jeffrey Anthony,1735480,2025082,https://www.sec.gov/Archives/edgar/data/1735480/000095017025111004/,https://www.sec.gov/Archives/edgar/data/1735480/000095017025111004/ownership.xml
0001502292,"Conifer Holdings, Inc.",CNFR,Hakala Jeffrey Anthony,0001735480,true,false,,true,Warrant to Purchase Common Stock,2025-02-27,P,A,4000000,0,1.50,Y,F1,"The securities are held directly by Clarkston 91 West LLC (""C91"") and indirectly by Mr. Hakala as a shareholder of the parent company of C91. Mr. Hakala disclaims beneficial ownership in the securities held by C91 except to the extent of his pecuniary ownership therein.",Hakala Jeffrey Anthony,1735480,2025082,https://www.sec.gov/Archives/edgar/data/1735480/000095017025111004/,https://www.sec.gov/Archives/edgar/data/1735480/000095017025111004/ownership.xml
0002054696,NIQ Global Intelligence plc,NIQ,Hamood Samuel A,0001645772,true,false,,false,Ordinary Shares,2025-08-20,A,A,1736,0,,N,F1,"Grant of 1,736 restricted share units (""RSUs""). Each RSU represents a contingent right to receive one ordinary share of the Issuer. The RSUs vest in 25% increments on the four anniversaries of the vesting commencement date of August 20, 2025.",Hamood Samuel A,1645772,2025082,https://www.sec.gov/Archives/edgar/data/1645772/000095017025111025/,https://www.sec.gov/Archives/edgar/data/1645772/000095017025111025/ownership.xml
0001787740,"Tivic Health Systems, Inc.",TIVC,Handley Michael K,0001451334,0,1,Chief Operating Officer,0,Employee Stock Option (Right to Purchase),2025-08-06,A,A,45000,0.00,3.32,Y,F1,"This Amendment No. 1 (""Form 4/A"") to the Form 4 filed by the reporting person on August 8, 2025 (the ""Original Form 4"") is being filed to correct an administrative error, resulting in the incorrect vesting schedule for the stock option being included in the Original Form 4. As reflected in this Form 4/A, the stock option vests as follows: (i) 25% upon the first anniversary of the grant date, and (ii) the remaining 75% in a series of twelve (12) successive equal quarterly installments, rounded downward to the nearest whole share, measured from the first anniversary of the grant date, such that 100% of the stock option will be vested upon the fourth anniversary of the grant date.",Handley Michael K,1451334,2025082,https://www.sec.gov/Archives/edgar/data/1451334/000168316825006429/,https://www.sec.gov/Archives/edgar/data/1451334/000168316825006429/ownership.xml
0001760233,"GIFTIFY, INC.",GIFT,Handy Steve,0001453723,0,1,CFO,0,Common Stock,2025-08-21,P,A,18664,1.06,,N,,,Handy Steve,1453723,2025082,https://www.sec.gov/Archives/edgar/data/1453723/000164117225025229/,https://www.sec.gov/Archives/edgar/data/1453723/000164117225025229/ownership.xml
0000076334,Parker-Hannifin Corp,PH,Hart Mark J,0001663050,0,1,EVP-HR & External Affairs,0,Stock Appreciation Rights,2025-08-20,A,A,4444,0,742.97,Y,F1,The Stock Appreciation Rights award vests in three equal annual installments beginning 8/20/26.,Hart Mark J,1663050,2025082,https://www.sec.gov/Archives/edgar/data/1663050/000106299325014832/,https://www.sec.gov/Archives/edgar/data/1663050/000106299325014832/form4.xml
0001094831,"BGC Group, Inc.",BGC,Hauf Jason W.,0001933771,0,1,Chief Financial Officer,0,"Class A Common Stock, par value $0.01 per share",2025-08-21,S,D,29023,9.86,,N,"F1,F2,F3","Represents a sale of 29,023 shares of BGC Group, Inc. Class A common stock, par value $0.01 per share (""Class A Common Stock""), by the reporting person. The sale price per share of $9.86 represents the weighted average share price of an aggregate total of 29,023 shares sold in the price range of $9.82 to $9.92. The reporting person undertakes to provide, upon request by the Securities and Exchange Commission staff, the Company or a security holder of the Company, full information regarding the number of shares sold at each separate price.; Includes (i) 6,808 restricted stock units (""RSUs"") which will vest on July 1, 2033, provided that the reporting person remains employed through such vesting date, and contingent upon the Company, inclusive of its affiliates, generating at least $5 million in revenue for the quarter in which the vesting occurs, (ii) 32,028 RSUs which vest ratably on each of April 1, 2026, 2027, 2028 and 2029, provided that the reporting person is still providing services exclusively for the Company or any of its affiliates through the applicable vesting date, and contingent upon the Company generating at least $5 million in gross revenues for the quarter in which the vesting occurs, and (iii) 38,360 RSUs which will vest ratably on each of April 1, 2026, 2027, 2028, 2029 and 2030, provided that the reporting person is still providing services exclusively for the Company or any of its affiliates through the applicable vesting date, and contingent upon the Company generating at least; (continued from Footnote 2) $5 million in gross revenues for the quarter in which the vesting occurs. The RSUs were granted pursuant to the BGC Group, Inc. Long Term Incentive Plan. Each RSU represents a contingent right to receive one share of Class A Common Stock.",Hauf Jason W.,1933771,2025082,https://www.sec.gov/Archives/edgar/data/1933771/000121390025079933/,https://www.sec.gov/Archives/edgar/data/1933771/000121390025079933/ownership.xml
